image_name,bicubic_psnr,bicubic_ssim,recon_psnr,recon_ssim
71099.jpg,22.484673273540693,0.6243269443511963,23.41925074866744,0.6810636520385742
77062.jpg,20.416440993651857,0.6776812672615051,22.062766283852554,0.7558701634407043
78098.jpg,20.713102574180283,0.6449857354164124,22.07100477655043,0.7060239911079407
79073.jpg,20.209122459917438,0.6113455891609192,21.452190845842868,0.6798827052116394
80085.jpg,28.391541134289003,0.8425564169883728,30.79455237791133,0.898662805557251
80090.jpg,27.76681509973205,0.8007370829582214,29.28906334312204,0.8480804562568665
8068.jpg,26.79525685577496,0.8239364624023438,29.34016274481231,0.860996425151825
81066.jpg,25.598543722225067,0.7346103191375732,27.502596794511355,0.7766138911247253
81090.jpg,25.630885561872496,0.848290741443634,27.736226740309775,0.8989905714988708
81095.jpg,25.383586240685844,0.7929282188415527,27.616790547476416,0.8406413197517395
87015.jpg,23.87818254330073,0.6399479508399963,25.23258058720108,0.6962080597877502
92014.jpg,23.768024485748057,0.7100949287414551,25.663967319713734,0.7585709095001221
94095.jpg,25.40946065556898,0.7231648564338684,27.118405594532785,0.7766779065132141
97010.jpg,21.25851062109041,0.6490232944488525,22.20897046385685,0.709675133228302
