image_name,bicubic_psnr,bicubic_ssim,recon_psnr,recon_ssim
28083.jpg,28.705412497463662,0.7587153315544128,30.312709192272294,0.7324140071868896
281017.jpg,25.687626883649667,0.824427604675293,28.09871623476718,0.8585918545722961
285022.jpg,27.86169504784242,0.811174213886261,29.06204201937544,0.8412491679191589
288024.jpg,22.30049777797766,0.7439042925834656,24.03036528220575,0.7962889671325684
289011.jpg,29.192835883703427,0.8696398735046387,31.40664687602994,0.8750273585319519
290035.jpg,26.639860519370522,0.7884645462036133,28.58022902677225,0.8017882704734802
29030.jpg,25.51423478059324,0.7684794068336487,26.883476688880382,0.7855563163757324
296028.jpg,24.769242218236943,0.7580819129943848,26.862160040758454,0.7819699645042419
296058.jpg,17.209657487607426,0.5482667088508606,18.167295481246157,0.6142708659172058
302022.jpg,25.913665007829927,0.815492570400238,27.759235216403834,0.8531668782234192
306051.jpg,25.16560557424734,0.7933087348937988,26.943236347196343,0.809800386428833
306052.jpg,25.919874808989427,0.7441756129264832,27.152097528926994,0.7459045052528381
3063.jpg,27.936282705188106,0.8727678656578064,31.105785244604533,0.8988780975341797
309040.jpg,24.225679574022788,0.7989905476570129,26.516079486865536,0.8259016871452332
317043.jpg,25.04280548590731,0.7665356993675232,26.592297313186833,0.7856366634368896
326025.jpg,26.256107495821283,0.8479143977165222,28.134610595599348,0.8689541816711426
326085.jpg,25.07538143779007,0.7972965836524963,26.837512267294677,0.836087703704834
33044.jpg,23.21060861723199,0.6519711017608643,24.240421403651826,0.6816756725311279
334025.jpg,26.138101708974023,0.795451819896698,27.907422311088705,0.819196879863739
335088.jpg,24.305304228395194,0.8259170055389404,26.50134650992936,0.8639011979103088
335094.jpg,20.215257208696208,0.7187944054603577,22.30768351201465,0.7833432555198669
344010.jpg,23.611719779146366,0.724332869052887,24.84845956124648,0.7344760298728943
346016.jpg,22.16219339722823,0.5121461153030396,22.81763654204078,0.5283200144767761
347031.jpg,25.207445230448858,0.7749121189117432,26.4718580111478,0.8126125931739807
35028.jpg,28.421481955629325,0.856314480304718,30.53500829413686,0.9016935229301453
35049.jpg,26.862068891405965,0.856330394744873,29.386196485778726,0.9037358164787292
36046.jpg,26.460175222477474,0.6975739598274231,27.752035082444777,0.6692565083503723
365072.jpg,23.386631871589195,0.7062460780143738,25.066342202676264,0.7338042259216309
368037.jpg,25.129841810058927,0.8439960479736328,27.23794558926165,0.869389533996582
372019.jpg,25.040453122216213,0.7067430019378662,26.45705002570417,0.719702422618866
376086.jpg,24.154054982906285,0.7803464531898499,26.310273691110552,0.8146216869354248
384022.jpg,23.557019073494942,0.7377421259880066,25.483008959041896,0.7550580501556396
384089.jpg,26.050375118799735,0.7194691300392151,27.144070797462664,0.7388992309570312
385022.jpg,23.089891613426396,0.6962695121765137,24.630791134094355,0.7155943512916565
388006.jpg,26.591722908927572,0.8529426455497742,29.761449182174125,0.8992026448249817
388018.jpg,25.356692179879147,0.8358969688415527,28.5690142778327,0.8603895306587219
388067.jpg,23.507797303618403,0.7948975563049316,25.42189340583038,0.8122618198394775
393035.jpg,23.97101356666324,0.8014877438545227,26.20341971638059,0.8290943503379822
41006.jpg,27.252562019865344,0.8051239848136902,28.914962560393626,0.8048338294029236
41029.jpg,25.60071744321344,0.749296247959137,26.960688487525296,0.747046947479248
41085.jpg,25.58941355828155,0.7616773247718811,26.854684957399805,0.7861725687980652
41096.jpg,23.435771510024942,0.7517678141593933,24.824507013293072,0.8008286952972412
43033.jpg,26.889538567715174,0.7974273562431335,28.371906617342336,0.8129321932792664
43051.jpg,30.659375349139545,0.8631117939949036,32.61375950103067,0.8820446133613586
45000.jpg,26.183220731350154,0.7815738320350647,27.48831092257727,0.8043860793113708
48017.jpg,22.185130652943677,0.7001490592956543,24.494263756823052,0.7513348460197449
48025.jpg,23.850948585355397,0.6801717877388,25.470063021947304,0.6844879984855652
49024.jpg,31.110381655499285,0.8959589004516602,33.08336736334287,0.9077451825141907
5096.jpg,27.526078981709098,0.7282211780548096,28.532980100406633,0.7309772372245789
51084.jpg,25.419428199337606,0.7794461846351624,27.22056096011032,0.8051977753639221
6046.jpg,23.69916417365237,0.6954914927482605,25.10007042773346,0.7235114574432373
61034.jpg,23.545329551945237,0.7896192073822021,25.69851206300218,0.8234081864356995
64061.jpg,27.57109215177888,0.7604708671569824,29.280602889328485,0.7565184235572815
65084.jpg,24.957318545902382,0.8233901858329773,27.61018756788082,0.8651178479194641
69000.jpg,22.963377411107288,0.7487407326698303,24.45926601836696,0.7772400975227356
69007.jpg,18.259920721663907,0.680088222026825,19.647830766521274,0.7566592693328857
69022.jpg,30.723175826743358,0.8877432942390442,33.3128608596422,0.8921592831611633
70011.jpg,31.244288578056334,0.9073098301887512,33.865949682726495,0.9138426780700684
70090.jpg,27.44698698800756,0.8166396021842957,28.844589712283756,0.8355956673622131
71076.jpg,27.2908035323138,0.7169657349586487,28.7930153120422,0.6908981204032898
71099.jpg,22.484673273540693,0.6243269443511963,23.291527092083093,0.6549093127250671
77062.jpg,20.416440993651857,0.6776812672615051,21.991528521469853,0.7331533432006836
78098.jpg,20.713102574180283,0.6449857354164124,22.010975438062342,0.6871066093444824
79073.jpg,20.209122459917438,0.6113455891609192,21.38995955313021,0.6637967228889465
